"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
2012,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",0.96
2012,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",3.01
2013,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",1.21
2013,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",5.03
2014,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",0.99
2014,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",2.7
2015,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",1.18
2015,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",2.71
2016,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",0.59
2016,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",2.13
2017,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",1.33
2017,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",2.23
2018,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",1.21
2018,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",3.02
2019,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",0.74
2019,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",1.95
2020,"kelp","central","central","lovers point - julia platt smr","smr","smr","nontargeted",1.16
2020,"kelp","central","central","lovers point - julia platt smr","smr","smr","targeted",2.53
2007,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.08
2007,"kelp","central","central","natural bridges smr","smr","smr","targeted",0
2010,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.29
2010,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.68
2000,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.48
2000,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.35
2001,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.73
2001,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.99
2002,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",1.81
2002,"kelp","central","central","natural bridges smr","smr","smr","targeted",2.1
2003,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",2.02
2003,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.53
2004,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.2
2004,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.41
2005,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.04
2005,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.12
2006,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.12
2006,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.13
2009,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.48
2009,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.39
2011,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.31
2011,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.2
2008,"kelp","central","central","natural bridges smr","smr","smr","nontargeted",0.31
2008,"kelp","central","central","natural bridges smr","smr","smr","targeted",0.62
2008,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.3
2008,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.5
1999,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",1.05
1999,"kelp","central","central","natural bridges smr","smr","ref","targeted",2.84
2000,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.75
2000,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.71
2001,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",1.03
2001,"kelp","central","central","natural bridges smr","smr","ref","targeted",1.4
2002,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",2.31
2002,"kelp","central","central","natural bridges smr","smr","ref","targeted",1.88
2003,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",2.06
2003,"kelp","central","central","natural bridges smr","smr","ref","targeted",2.21
2004,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",2.74
2004,"kelp","central","central","natural bridges smr","smr","ref","targeted",1.06
2005,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",1.04
2005,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.57
2006,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.33
2006,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.27
2007,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.44
2007,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.49
2009,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.36
2009,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.29
2010,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.25
2010,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.44
2011,"kelp","central","central","natural bridges smr","smr","ref","nontargeted",0.39
2011,"kelp","central","central","natural bridges smr","smr","ref","targeted",0.68
2006,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1.02
2006,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.07
2007,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.72
2007,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",0.97
2008,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.42
2008,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",0.65
2011,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.3
2011,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.13
2012,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.32
2012,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.92
2013,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1
2013,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",5.5
2014,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1.31
2014,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",3.03
2015,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1.38
2015,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",3.81
2017,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.66
2017,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",2.17
2018,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.51
2018,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.17
2019,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1.11
2019,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",2
2020,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",0.22
2020,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.42
2016,"kelp","central","central","pacific grove marine gardens smca","smca","smca","nontargeted",1.26
2016,"kelp","central","central","pacific grove marine gardens smca","smca","smca","targeted",1.24
2003,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",0.7
2003,"kelp","central","central","piedras blancas smr","smr","smr","targeted",7.89
2004,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",0.45
2004,"kelp","central","central","piedras blancas smr","smr","smr","targeted",4.17
2005,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",0.62
2005,"kelp","central","central","piedras blancas smr","smr","smr","targeted",5.43
2006,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",0.55
2006,"kelp","central","central","piedras blancas smr","smr","smr","targeted",2.98
2007,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",1.24
2007,"kelp","central","central","piedras blancas smr","smr","smr","targeted",3.03
2008,"kelp","central","central","piedras blancas smr","smr","smr","nontargeted",0.2
2008,"kelp","central","central","piedras blancas smr","smr","smr","targeted",2.76
2007,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",0.41
2008,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",0.37
2008,"kelp","central","central","piedras blancas smr","smr","ref","targeted",2.77
2007,"kelp","central","central","piedras blancas smr","smr","ref","targeted",3.11
2003,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",0.73
2003,"kelp","central","central","piedras blancas smr","smr","ref","targeted",8.07
2004,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",0.83
2004,"kelp","central","central","piedras blancas smr","smr","ref","targeted",9.39
2005,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",1.49
2005,"kelp","central","central","piedras blancas smr","smr","ref","targeted",6.95
2006,"kelp","central","central","piedras blancas smr","smr","ref","nontargeted",0.46
2006,"kelp","central","central","piedras blancas smr","smr","ref","targeted",6.03
2007,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.56
2007,"kelp","central","central","point buchon smr","smr","smr","targeted",4.65
2008,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.22
2008,"kelp","central","central","point buchon smr","smr","smr","targeted",2.96
2011,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.49
2011,"kelp","central","central","point buchon smr","smr","smr","targeted",2.52
2016,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.38
2016,"kelp","central","central","point buchon smr","smr","smr","targeted",5.64
2017,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.3
2017,"kelp","central","central","point buchon smr","smr","smr","targeted",6.06
2018,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.3
2018,"kelp","central","central","point buchon smr","smr","smr","targeted",5.09
2019,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.56
2019,"kelp","central","central","point buchon smr","smr","smr","targeted",9.78
2020,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.51
2020,"kelp","central","central","point buchon smr","smr","smr","targeted",5.44
2009,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.19
2009,"kelp","central","central","point buchon smr","smr","smr","targeted",2.13
2010,"kelp","central","central","point buchon smr","smr","smr","nontargeted",0.27
2010,"kelp","central","central","point buchon smr","smr","smr","targeted",2.44
2007,"kelp","central","central","point buchon smr","smr","ref","nontargeted",0.38
2007,"kelp","central","central","point buchon smr","smr","ref","targeted",3.35
2009,"kelp","central","central","point buchon smr","smr","ref","nontargeted",0.18
2009,"kelp","central","central","point buchon smr","smr","ref","targeted",0.96
2010,"kelp","central","central","point buchon smr","smr","ref","nontargeted",0.31
2010,"kelp","central","central","point buchon smr","smr","ref","targeted",3.73
2008,"kelp","central","central","point buchon smr","smr","ref","nontargeted",0.43
2008,"kelp","central","central","point buchon smr","smr","ref","targeted",1.69
